Song Title,duration_ms,tempo,energy,loudness,danceability,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,chroma,spectral_contrast,zero_crossings,English Lyrics
Twisted Logic,280372.25,[125.],0.25056568,-62.42374,0.4547230003917447,21.872353,0.8392173925505527,0.00040034254,1.3819702,22.785586987778085,0.0,50.0,0.43190408,22.785586987778085,0.0743287123933746,"['Lyrics', 'Sunlight opened up my eyes', 'to see for the first time', 'it opened them up', 'And tonight rivers will run dry', 'and not for the first time', 'rivers will run', 'Hundreds of years in the future', 'there could be computers', 'looking for life on earth', ""Don't fight for the wrong side"", 'say what you feel like', 'say how you feel', ""You'll go backwards"", 'but then', ""you'll go forwards"", 'again', ""You'll go backwards"", 'but then', ""you'll go"", 'Created... then drilled and invaded', 'If somebody made it', 'Someone will mess it up', 'And you are not wrong to', 'Ask who does this belong to', 'It belongs to one of us', ""You'll go backwards"", 'but then', ""you'll go forwards"", 'and then', ""you'll go backwards"", 'again', ""you'll go forwards"", ""You'll go backwards"", 'but then', ""you'll go forwards"", 'again', ""You'll go backwards"", 'but then', ""you'll go forwards"", 'Ahhhhhhhhhh...']"
Til Kingdom Come,250668.10416666663,[114.79591837],0.16054468,-68.551605,0.1735142467955628,19.172192,0.9119885887855796,0.001925733,0.8968288,21.873442394067453,0.0,50.0,0.46170294,21.873442394067453,0.0386429798565816,"['Lyrics', 'One, two', 'Steal my heart and hold my tongue', 'I feel my time, my time has come', 'Let me in, unlock the door', 'I never felt this way before', '.', 'And the wheels just keep on turning', 'The drummer begins to drum', ""I don't know which way I'm going"", ""I don't know which way I've come"", 'Hold my head inside your hands', 'I need someone who understands', 'I need someone, someone who hears', ""For you I've waited all these years"", ""For you I'd wait 'til kingdom come"", 'Until my day, my day is done', ""and say you'll come and set me free"", ""just say you'll wait, you'll wait for me"", 'In your tears and in your blood', 'In your fire and in your flood', 'I hear you laugh, I heard you sing', ""I wouldn't change a single thing"", 'And the wheels just keep on turning', 'The drummers begin to drum', ""I don't know which way I'm going"", ""I don't know what I've become"", ""For you I'd wait 'til kingdom come"", 'Until my days, my days are done', ""Say you'll come and set me free"", ""Just say you'll wait, you'll wait for me"", ""Just say you'll wait, you'll wait for me"", ""Just say you'll wait, you'll wait for me""]"
Politik,450000.0,[137.19512195],0.3131626,-64.30077,0.6595391685610729,23.720076,0.8835043908746818,0.0002449965,1.3191922,19.737001880855644,0.0,50.0,0.6958678,19.737001880855644,0.0392627314814814,"['Lyrics', 'Look at earth from outer space', 'Everyone must find the place', 'Give me time and give me space', ""Give me real, don't give me fake"", 'Give me strength, reserve control', 'Give me heart and give me soul', 'Give me time give us a kiss', 'And tell me your own Politik', 'Open up your eyes', 'Open up your eyes', 'Open up your eyes', 'Just open up your eyes', ""Give me one, 'cos one is best"", 'And in confusion, confidence', 'Give me piece of mind and trust', 'And dont forget the rest of us', 'Give me strength, reserve control', 'Give me heart and give me soul', 'Wounds that heal and cracks that fix', 'Oh Love, tell me your own politik', 'Open up your eyes', 'Open up your eyes', 'Open up your eyes', 'Open up your eyes, , Just open up your eyes', 'And give me love over, love over, love over this', 'And give me love over, love over, love over this']"
God Put a Smile upon Your Face,204800.0,[125.],0.2678545,-66.41054,0.7789026263783237,24.703243,0.8703444190856038,0.0003193904,1.291057,21.80685209092582,0.0,50.0,0.54342467,21.80685209092582,0.0649977620442708,"['Lyrics', 'Where do we go, nobody knows', ""i've got to say i'm on my way down"", 'god gave me style and gave me grace', 'God put a smile upon my face', 'where do we go to draw the line', ""i've got to say, i've wasted all your time, oh honey honey"", 'where do i go to fall from grace', 'god put a smile upon your face, aww yeah', ""now when you work it out i'm worse than you"", 'yeah when we work it out, i wanted to', 'now when we work out where to draw the line', 'your guess is as good as mine...', 'where do we go, nobody knows', ""don't ever say you're on your way down, well"", 'god gave you style and gave you grace', 'and put a smile upon your face', ""now when you work it out i'm worse than you"", 'yeah when we work it out, i wanted to', 'now when we work out where to draw the line', 'your guess is as good as mine...', ""it's as good as mine,"", ""it's as good as mine,"", ""it's as good as mine,"", 'no, no no, no no,', 'no, no no, no no,', ""it's as good as mine,"", ""It's as good as mine,"", '(as good as mine)', 'as good as mine,', 'where do we go, nobody knows', ""don't ever say you're on your way down, well"", 'god gave you style and gave you grace', 'and put a smile upon your face']"
A Rush of Blood to the Head,351400.0,[140.625],0.1587662,-64.89985,0.2817669895399302,22.051497,0.8948945256963956,0.0027163464,0.9566753,20.83445634530354,0.0,50.0,0.44806775,20.83445634530354,0.0491360747486245,"['Lyrics', ""He said I'm gonna buy this place and burn it down"", ""I'm gonna put it six feet underground"", ""he said I'm gonna buy this place and watch it fall"", 'Stand here beside me baby in the crumbling walls.', ""Oh I'm gonna buy this place and start a fire"", ""stand here until I fill all your heart's desires"", ""because I'm gonna buy this place and see it burn"", 'and do back the things it did to you in return.', ""He said I'm gonna buy a gun and start a war"", 'if you can tell me something worth fighting for', ""oh and i'm gonna buy this place is what i said"", 'blame it upon a rush of blood to the head.', ""Honey, all the movements you're starting to make"", 'see me crumble and fall on my face', ""And I know the mistakes that I've made"", 'see it all disappear without trace', 'And they call as they beckon you on', 'they said start as you mean to go on', 'start as you mean to go on.', ""He said I'm gonna buy this place and see it go"", 'stand here beside me baby, watch the orange glow.', 'Someone will laugh and some just sit and cry', 'but you just sit down there and you wonder why.', ""So I'm gonna buy a gun and start a war"", 'if you can tell me something worth fighting for', ""and I'm gonna buy this place is what I say"", 'Blame it upon a rush of blood to the head, oh to the head.', ""Honey, all the movements you're starting to make"", 'see me crumble and fall on my face', ""and I know the mistakes that I've made"", 'see it all disappear without trace', 'and they call as they beckon you on', 'they said start as you mean to go on', 'as you mean to go on', 'as you mean to go on', 'So meet me by the bridge', 'meet me by the lake', 'when am I gonna see that pretty face again?', 'Oh meet me on the road', 'meet me where I said', 'blame it all upon a rush of blood to the head.']"
Amsterdam,141130.89583333334,[144.23076923],0.19122452,-67.5067,0.8254209036515207,23.991926,0.89585812754905,0.00030755144,1.4662418,21.235888918878608,0.0,50.0,0.4194274,21.235888918878608,0.0449061546439674,"['Lyrics', 'Come on, my star is fading', 'And I swerve out of control', ""If I, if I'd only waited"", ""I'd not be stuck here in this hole"", 'Come here, my star is fading', 'And I swerve out of control', 'And I swear I waited and waited', ""I've got to get out of this hole"", 'But time is on your side', ""It's on your side now"", 'Not pushing you down and all around no', ""It's no cause for concern"", 'Come on, oh my star is fading', 'And I see no chance of release', ""And I know I'm dead on the surface"", 'But I am screaming underneath', 'And time is on your side', ""It's on your side now"", 'Not pushing you down', 'And all around, no', ""It's no cause for concern"", 'Stuck on the end of this ball and chain', ""And I'm on my way back down again"", 'Stood on a bridge tied to a noose', 'Sick to the stomach', 'You can say what you mean', ""But it won't change a thing"", ""I'm sick of our secrets"", 'Stood on the edge, tied to the noose', 'You came along and you cut me loose', 'You came along and you cut me loose', 'You came along and you cut me loose']"
Warning Sign,391758.375,[125.],0.25137624,-64.45837,0.5490489121253278,23.024323,0.8805155585131834,0.002584611,1.5723543,19.920163613884256,0.0,50.0,0.5881877,19.920163613884256,0.0452036709276902,"['Lyrics', 'A warning sign', 'I missed the good part, then I realised', 'I started looking and the bubble burst', 'I started looking for excuses', 'Come on in', ""I've gotta tell you what a state I'm in"", ""I've gotta tell you in my loudest tone"", 'That I started looking for a warning sign', 'When the truth is I miss you', 'Yeah, the truth is that i miss you so', 'A warning sign', 'You came back to haunt me and I realised', 'That you were an island and I passed you by', 'And you were an island to discover', 'Come on in', ""I've gotta tell you what a state I'm in"", ""I've got to tell you in my loudest tone"", 'That I started looking for a warning sign', 'When the truth is I miss you', 'Yeah the truth is that I miss you so', ""And i'm tired"", ""I shouldn't have let you go"", 'So I crawl back into your open arms', 'Yes I crawl back into your open arms', 'And I crawl back into your open arms', 'Yes I crawl back into your open arms']"
One I Love,281939.6041666666,[130.81395349],0.22406602,-61.295963,0.3375724428612089,21.878134,0.8858994567733687,0.019127592,0.9759384,21.30714498659102,0.0,50.0,0.43614846,21.30714498659102,0.0595386083352219,"['Lyrics', 'Could you, could you come back', 'Come back together', 'Put yourself on the band', 'And see us forever', 'Could you, could you come home', 'Come home forever', 'Sure there are things in the band', 'Keep us together', ""Cause you're the one I love"", ""You're the one I love"", ""You're the one I love"", 'ahhhh, ahhhh', 'Could you, could you come home', 'Could you tell me whatever', 'Tie youself to a mast', ""It's now or it's never"", 'Could it tear us apart', ""It'll soon be forever"", ""It's gonna tear us apart"", 'Keep us together', ""You're the one I love"", ""You're the one I love"", 'ahhh, ahhh', ""You're the one I love"", ""You're the one I love"", ""You're the one I love"", ""You're the one I love"", '(Thanks to Mad_Plum for these lyrics)']"
See You Soon,220192.3958333333,[137.19512195],0.21131551,-65.598816,0.3498452369234874,21.332874,0.904637592483332,0.01099538,0.9661791,19.93707952528881,0.0,50.0,0.49083698,19.93707952528881,0.0480542820743412,"['Lyrics', 'So you lost your trust', 'And you never should have', 'And you never should have', ""But don't break your back"", 'If you ever see this', ""But don't answer that"", 'In a bulletproof vest', 'With the windows all closed', ""I'll be doing my best"", ""I'll see you soon"", 'In a telescope lens', 'And when all you want is friends', ""I'll see you soon"", 'So they came for you', 'They came snapping at your heels', 'They come snapping at your heels', ""But don't break your back"", 'If you ever say this', ""But don't answer that"", 'In a bullet proof vest', 'With the windows all closed', ""I'll be doing my best"", ""I'll see you soon"", 'In a telescope lens', 'And when all you want is friends', ""I'll see you soon"", ""I'll see you soon"", 'And oh, you lost your trust', 'And oh, you lost your trust', ""No, don't lose your trust"", 'And oh, you lost your trust']"
Green Eyes,394383.75,[144.23076923],0.3683518,-60.00148,0.5042857598503276,20.799387,0.8430096135136478,0.00046066055,1.2663867,20.483266808428265,0.0,50.0,0.54304963,20.483266808428265,0.0872531090171269,"['Lyrics', 'Honey you are a rock, upon which I stand,', 'and I come here to talk, I hope you understand.', 'The green eyes,', 'yeah the spotlight,', 'shines upon you,', 'and how could anybody, deny you.', 'I came here with a load,', 'and it feels so much lighter now I met you,', 'and honey you should know,', 'that I could never go on without you,', 'Green eyes.', 'Honey you are the sea, upon which i float,', 'and I came here to talk, I think you should know.', 'The green eyes,', 'your the one that I wanted to find,', 'and anyone who, tried to deny you,', 'must be out of their mind.', 'Because I came here with a load,', 'and it feels so much lighter since I met you.', 'Honey you should know,', 'that i could never go on without you,', 'Green eyes, green eyes.', 'Honey you are a rock, upon which i stand']"
Everything's Not Lost,436440.0,[137.19512195],0.17408258,-69.20171,0.2300426016601435,24.560923,0.9189080173614044,0.02828017,0.8329508,21.75930161941252,0.0,50.0,0.42201716,21.75930161941252,0.0348517264687013,"['Lyrics', 'When I counted up my demons', 'saw there was one for every day', 'with the good ones on my shoulders', 'I drove the other ones away', 'so if you ever feel neglected', 'and if you think that all is lost', ""I'll be counting up my demons, yeah"", ""hoping everything's not lost"", 'when you thought that it was over', 'you could feel it all around', ""and everybody's out to get you"", ""don't you let it drag you down"", ""'cos if you ever feel neglected"", 'if you think that all is lost', ""I'll be counting up my demons, yeah"", ""hoping everything's not lost"", 'if you ever feel neglected', 'if you think that all is lost', ""I'll be counting up my demons, yeah"", ""hoping everything's not lost"", 'singing out ah ah ah yeah', 'ah ah yeah', 'ah ah yeah', ""and everything's not lost"", 'so come on yeah', 'ah ah yeah', 'come on yeah', ""and everything's not lost"", 'ah ah yeah', 'ah ah yeah', 'ah ah yeah', ""and everything's not lost"", 'so come on yeah', 'ah ah yeah', 'ah come on yeah', 'come on yeah', 'ah ah yeah', 'come on yeah', ""and everything's not lost"", 'sing out yeah', 'ah ah yeah', 'come on yeah', ""everything's not lost"", 'come on yeah', 'ah ah yeah', 'sing out yeah', ""and everything's not lost""]"
Life in Technicolor,245099.5208333333,[130.81395349],0.22914708,-62.83562,0.6321019751729611,19.363268,0.8943699441124888,0.00018894057,1.1258609,20.605925708247657,0.0,50.0,0.47548258,20.605925708247657,0.0483298578460093,"['Lyrics', '(Instrumental)']"
Cemeteries of London,201106.66666666663,[144.23076923],0.19347674,-65.52563,0.2914528399267925,23.753038,0.9141118300786956,5.5064058e-05,1.0552902,20.732999795036783,0.0,50.0,0.46012416,20.732999795036783,0.0398101339256116,"['Lyrics', 'At night they would go walking till the breaking of the day,', 'the morning is for sleeping', 'Through the dark streets they go searching to see God in their own way,', 'save the nighttime for your weeping', 'Your weeping', 'Singing ""lala lalalalala lay""', 'And the night over London lay', 'So we rode down to the river where the Victorian ghosts pray', 'for their curses to be broken', ""We'd go underneath the arches where the witches are and they say"", 'There are ghost towns in the ocean', 'The ocean', 'Singing ""lala lalalalala lay""', 'And the night over London lay', 'God is in the houses and God is in my head', 'and all the cemeteries in London', ""I see God come in my garden but I don't know what he said,"", ""For my heart it wasn't open"", 'Not open', 'Singing ""lala lalalalala lay""', 'And the night over London lay', 'Singing ""lala lalalalala lay""', ""There's no light over London today...""]"
Lost!,240927.3541666667,[148.02631579],0.1429928,-71.96238,0.172435622425159,29.97712,0.9287904953297405,0.24962808,0.8735043,18.631393409540344,0.0,50.0,0.33441544,18.631393409540344,0.0314413585768808,"['Lyrics', ""Just because I'm losing"", ""Doesn't mean I'm lost"", ""Doesnt mean I'll stop"", ""Doesn't mean i would cross"", ""Just because I'm hurting"", ""Doesn't mean I'm hurt"", ""Doesn't mean I didn't get what i deserved"", 'No better and no worse', 'I just got lost', 'Every river that I tried to cross', 'Every door I ever tried was locked', ""Oh and I'm just waiting 'til the shine wears off"", 'You might be a big fish in a little pond', ""Doesn't mean you've won"", 'Cause a long may come', 'A bigger one', ""And you'll be lost"", 'Every river that you tried to cross', 'Every gun you ever held went off', ""Oh and I'm just waiting until the firing stopped"", ""Oh and I'm just waiting'til the shine wears off"", ""Oh and I, just waiting 'til the shine wears off"", ""Oh and I, just waiting 'til the shine wears off""]"
42,107546.125,[119.68085106],0.257053,-66.48253,0.1831872861521541,26.963768,0.8921422949142959,0.0007148704,1.3367139,22.695246633878288,0.0,50.0,0.43183252,22.695246633878288,0.0462694882467096,"['Lyrics', 'Those who are dead', 'Are not dead', ""They're just living in my head"", 'And since I fell', 'For that spell', 'I am living there as well', 'Time is so short', ""And I'm sure"", 'There must be something more...', 'Those who are dead', 'Are not dead', ""They're just living in my head"", 'And since I fell', 'For that spell', 'I am living there as well', 'Time is so short', ""And I'm sure"", 'There must be something more...', 'You thought you might be a ghost!', 'You thought you might be a ghost!', ""You didn't get to heaven but you made it close"", ""You didn't get to heaven but you made it close"", 'You thought you might be a ghost!', 'You thought you might be a ghost!', ""You didn't get to heaven but you made it close"", ""You didn't get to heaven but you oh-oh-ooh, oh-oh-ooh"", 'Those who are dead', 'Are not dead', ""They're just living in my head""]"
